FID,Region,Heading,Elevation,Distance,Duration,Speed,Fuel_Usage,Moisture,Mass_Cotto,Width,Engaged,Mass_Yield,Wet_Yield,Dry_Yield,Timestamp,POINT_X,POINT_Y
12862,First Pick Cotton,161.9,162.17,7.06,1,4.8,22.2,1,9.6,18,-1,3285.5,3285.5,1301.08,1508987580,-84.760593,31.185586
12863,First Pick Cotton,162.2,161.92,7.09,1,4.8,22.1,1,10.3,18,-1,3517.8,3517.8,1393.04,1508987580,-84.760587,31.185567
12864,First Pick Cotton,163.7,161.71,7.09,1,4.8,21.6,1,10.8,18,-1,3679.5,3679.5,1457.08,1508987580,-84.760581,31.185549
12865,First Pick Cotton,163.4,161.53,7.06,1,4.6,19.8,1,12,18,-1,4115.2,4115.2,1629.64,1508987580,-84.760574,31.18553
12866,First Pick Cotton,164.1,160.82,6.86,1,4.6,21.7,1,10,18,-1,3532.1,3532.1,1398.7200000000003,1508987580,-84.760569,31.185512
12867,First Pick Cotton,163.8,161.44,6.77,1,4.5,25.2,1,6.5,18,-1,2322.5,2322.5,919.7200000000001,1508987580,-84.760562,31.185494
12868,First Pick Cotton,162.6,161.87,7.09,1,4.8,18.3,1,6.2,18,-1,2106,2106,833.96,1508987580,-84.760555,31.185476
12869,First Pick Cotton,163.8,162.03,6.83,1,4.5,21.6,1,7.4,18,-1,2627.4,2627.4,1040.48,1508987580,-84.760549,31.185458
12870,First Pick Cotton,163.2,161.99,6.9,1,4.5,23.5,1,9.3,18,-1,3266.2,3266.2,1293.4,1508987580,-84.760542,31.18544
12871,First Pick Cotton,163,162.15,7.03,1,4.8,21.5,1,10.6,18,-1,3635.6,3635.6,1439.7200000000003,1508987590,-84.760536,31.185421
12872,First Pick Cotton,163.3,162.19,7,1,4.8,21.6,1,9.4,18,-1,3262.9,3262.9,1292.1200000000001,1508987590,-84.760529,31.185403
12873,First Pick Cotton,164,162.19,7,1,4.8,21.9,1,11.2,18,-1,3889.9,3889.9,1540.4,1508987590,-84.760523,31.185384
12874,First Pick Cotton,163.6,162.28,7.03,1,4.8,22.7,1,10.5,18,-1,3628.8,3628.8,1437,1508987590,-84.760517,31.185366
12875,First Pick Cotton,163.3,162.28,7,1,4.7,24.9,1,10.9,18,-1,3764.8,3764.8,1490.88,1508987590,-84.76051,31.185347
12876,First Pick Cotton,163.7,162.3,7.03,1,4.7,23.6,1,10.5,18,-1,3627.3,3627.3,1436.4,1508987590,-84.760504,31.185329
12877,First Pick Cotton,163.9,162.32,7.06,1,4.7,21,1,9.6,18,-1,3292.3,3292.3,1303.7600000000002,1508987590,-84.760498,31.18531
12878,First Pick Cotton,163.9,162.34,7.09,1,4.7,20.5,1,11.4,18,-1,3878.8,3878.8,1536,1508987590,-84.760492,31.185291
12879,First Pick Cotton,163.8,162.34,7.03,1,4.8,21,1,12.2,18,-1,4186.8,4186.8,1657.96,1508987590,-84.760485,31.185273
12880,First Pick Cotton,163.4,162.34,7.03,1,4.8,21.6,1,12,18,-1,4136.7,4136.7,1638.1200000000001,1508987590,-84.760479,31.185254
12881,First Pick Cotton,163.2,162.43,7.06,1,4.8,21,1,7.8,18,-1,2681.8,2681.8,1061.96,1508987600,-84.760472,31.185236
12882,First Pick Cotton,163.6,162.54,7.03,1,4.8,21.7,1,9.8,18,-1,3373.7,3373.7,1336,1508987600,-84.760466,31.185217
12883,First Pick Cotton,163.6,162.61,6.96,1,4.7,22.2,1,12.3,18,-1,4260,4260,1686.96,1508987600,-84.76046,31.185199
12884,First Pick Cotton,163.3,162.67,7,1,4.7,24.8,1,9.9,18,-1,3410.2,3410.2,1350.44,1508987600,-84.760453,31.18518
12885,First Pick Cotton,162.4,162.8,7.13,1,4.7,23.3,1,7.9,18,-1,2696.8,2696.8,1067.92,1508987600,-84.760446,31.185162
12886,First Pick Cotton,162.7,162.74,7.06,1,4.8,21.5,1,8.1,18,-1,2766.4,2766.4,1095.48,1508987600,-84.760439,31.185143
12887,First Pick Cotton,163.9,162.7,7.09,1,4.8,21.3,1,10.3,18,-1,3529.1,3529.1,1397.5200000000002,1508987600,-84.760434,31.185125
12888,First Pick Cotton,165.6,162.74,7.06,1,4.8,22,1,8,18,-1,2733.9,2733.9,1082.64,1508987600,-84.760429,31.185106
12889,First Pick Cotton,171.5,162.56,7.19,1,4.8,20.8,1,8.9,18,-1,3005.2,3005.2,1190.08,1508987600,-84.760428,31.185086
12890,First Pick Cotton,181.4,162.43,7.23,1,4.8,20.2,1,0.9,18,-1,289.5,289.5,114.64000000000001,1508987600,-84.760434,31.185067
12891,First Pick Cotton,193.5,162.51,7.32,1,4.8,22.1,0,0,0,-1,0,0,0,1508987610,-84.760445,31.185049
12892,First Pick Cotton,343.5,162.69,5.91,1,4.1,25.1,1,0.2,18,-1,66.8,66.8,26.439999999999998,1508987640,-84.760407,31.185219
12893,First Pick Cotton,344,162.65,6.93,1,4.6,19,1,4,18,-1,1404.4,1404.4,556.12,1508987640,-84.760413,31.185238
12894,First Pick Cotton,344.5,162.71,6.93,1,4.6,21.5,1,6,18,-1,2086.6,2086.6,826.28,1508987640,-84.760419,31.185256
12895,First Pick Cotton,343.3,162.6,7,1,4.6,20.9,1,8.1,18,-1,2808.4,2808.4,1112.1200000000001,1508987640,-84.760426,31.185275
12896,First Pick Cotton,343,162.42,6.96,1,4.7,19.9,1,5.1,18,-1,1789.4,1789.4,708.6,1508987650,-84.760432,31.185293
12897,First Pick Cotton,342.5,162.22,6.96,1,4.7,21.8,1,6.9,18,-1,2407,2407,953.1600000000001,1508987650,-84.760439,31.185311
12898,First Pick Cotton,342.2,162.24,7.06,1,4.7,20.2,1,8.9,18,-1,3064.9,3064.9,1213.68,1508987650,-84.760447,31.185329
12899,First Pick Cotton,341.9,162.07,7,1,4.7,23.3,1,8.8,18,-1,3044.8,3044.8,1205.76,1508987650,-84.760453,31.185348
12900,First Pick Cotton,341.9,162.09,7,1,4.7,22.3,1,9.4,18,-1,3266,3266,1293.3200000000002,1508987650,-84.76046,31.185366
12901,First Pick Cotton,343.1,162.19,7.03,1,4.7,21.8,1,8.4,18,-1,2890.9,2890.9,1144.8,1508987650,-84.760466,31.185385
12902,First Pick Cotton,343.9,162.14,7,1,4.7,21.8,1,10.4,18,-1,3596.3,3596.3,1424.1200000000001,1508987650,-84.760472,31.185403
12903,First Pick Cotton,344.6,162.06,7.03,1,4.7,22.1,1,10.4,18,-1,3577.2,3577.2,1416.5600000000002,1508987650,-84.760478,31.185422
12904,First Pick Cotton,344.3,162.01,7.03,1,4.7,22.4,1,11.2,18,-1,3848.2,3848.2,1523.88,1508987650,-84.760484,31.18544
12905,First Pick Cotton,344.1,161.94,7.06,1,4.8,22,1,12.2,18,-1,4169.6,4169.6,1651.1599999999999,1508987650,-84.76049,31.185459
12906,First Pick Cotton,343.5,161.88,7.03,1,4.8,22.5,1,9.9,18,-1,3419.3,3419.3,1354.04,1508987660,-84.760497,31.185478
12907,First Pick Cotton,343.1,161.78,7.06,1,4.8,20.6,1,9.8,18,-1,3364.1,3364.1,1332.2,1508987660,-84.760504,31.185496
12908,First Pick Cotton,342.6,161.69,7.06,1,4.8,21,1,10.1,18,-1,3472.9,3472.9,1375.28,1508987660,-84.760511,31.185515
12909,First Pick Cotton,342.5,161.59,7.06,1,4.7,20,1,8.9,18,-1,3058.1,3058.1,1211,1508987660,-84.760517,31.185533
12910,First Pick Cotton,342.7,161.29,7.06,1,4.7,16.7,1,10.4,18,-1,3572.7,3572.7,1414.7600000000002,1508987660,-84.760524,31.185552
12911,First Pick Cotton,344.2,160.94,5.42,1,3.5,16.4,1,9.3,18,-1,4153.8,4153.8,1644.92,1508987660,-84.760534,31.185581
12912,First Pick Cotton,343.5,161.22,5.19,1,3.7,23.2,1,2.9,18,-1,1367.1,1367.1,541.36,1508987660,-84.760539,31.185595
12913,First Pick Cotton,345.1,161.39,5.75,1,3.7,20.1,1,7.9,18,-1,3308.8,3308.8,1310.28,1508987660,-84.760543,31.18561
12914,First Pick Cotton,344.7,161.78,6.44,1,4.2,25.2,1,8.1,18,-1,3047.5,3047.5,1206.84,1508987660,-84.760548,31.185627
12915,First Pick Cotton,344.6,161.97,7.06,1,4.7,19.3,1,9.3,18,-1,3179,3179,1258.88,1508987670,-84.760555,31.185646
12916,First Pick Cotton,344.5,161.99,6.93,1,4.7,23,1,10.6,18,-1,3701.9,3701.9,1465.96,1508987670,-84.760561,31.185664
12917,First Pick Cotton,344.8,162.06,7.03,1,4.7,21,1,11.4,18,-1,3941.6,3941.6,1560.88,1508987670,-84.760567,31.185683
12918,First Pick Cotton,343.2,162.08,7.06,1,4.7,21.3,1,10.8,18,-1,3691.3,3691.3,1461.7600000000002,1508987670,-84.760574,31.185701
12919,First Pick Cotton,342.5,162.08,7,1,4.8,21.9,1,8.9,18,-1,3088.3,3088.3,1222.96,1508987670,-84.760581,31.185719
12920,First Pick Cotton,342.8,162.16,7.03,1,4.8,21.1,1,9.9,18,-1,3425.4,3425.4,1356.44,1508987670,-84.760588,31.185738
12921,First Pick Cotton,343,162.23,7.06,1,4.8,20.5,1,10.6,18,-1,3636.1,3636.1,1439.92,1508987670,-84.760595,31.185756
12922,First Pick Cotton,343,162.22,7.06,1,4.8,22,1,11.1,18,-1,3795.6,3795.6,1503.04,1508987670,-84.760601,31.185775
12923,First Pick Cotton,342.9,162.38,7,1,4.7,21.9,1,9.9,18,-1,3408.6,3408.6,1349.8000000000002,1508987670,-84.760608,31.185793
12924,First Pick Cotton,343.3,162.46,7.03,1,4.7,22.3,1,11.2,18,-1,3855.8,3855.8,1526.88,1508987670,-84.760614,31.185812
12925,First Pick Cotton,343.4,162.54,7.03,1,4.7,21.8,1,11.1,18,-1,3812.5,3812.5,1509.7600000000002,1508987680,-84.760621,31.18583
12926,First Pick Cotton,343.8,162.59,7.03,1,4.7,22,1,12,18,-1,4147.3,4147.3,1642.36,1508987680,-84.760627,31.185849
12927,First Pick Cotton,343.7,162.72,7,1,4.7,21.6,1,11.9,18,-1,4104.2,4104.2,1625.28,1508987680,-84.760633,31.185867
12928,First Pick Cotton,343.3,162.77,7.03,1,4.8,21.5,1,10.7,18,-1,3700.2,3700.2,1465.28,1508987680,-84.76064,31.185886
12929,First Pick Cotton,343.4,162.82,7.06,1,4.8,21.9,1,10.3,18,-1,3534.1,3534.1,1399.5200000000002,1508987680,-84.760647,31.185904
12930,First Pick Cotton,343.6,162.94,7.03,1,4.8,21.1,1,12.4,18,-1,4276.4,4276.4,1693.4400000000003,1508987680,-84.760653,31.185923
12931,First Pick Cotton,343.6,162.98,7.03,1,4.8,21.7,1,10.7,18,-1,3675.1,3675.1,1455.3600000000001,1508987680,-84.76066,31.185941
12932,First Pick Cotton,344.2,163,7.06,1,4.7,21.6,1,11.1,18,-1,3793.3,3793.3,1502.16,1508987680,-84.760666,31.18596
12933,First Pick Cotton,344.2,163.03,7.03,1,4.7,21.4,1,11.1,18,-1,3815.6,3815.6,1510.96,1508987680,-84.760672,31.185979
12934,First Pick Cotton,344,163.08,7.03,1,4.7,21.6,1,10.8,18,-1,3710,3710,1469.16,1508987680,-84.760678,31.185997
12935,First Pick Cotton,343.3,163.2,7.06,1,4.7,22.2,1,11,18,-1,3763.8,3763.8,1490.48,1508987690,-84.760685,31.186016
12936,First Pick Cotton,343,163.22,7.06,1,4.8,21.5,1,10.6,18,-1,3641.4,3641.4,1442,1508987690,-84.760692,31.186034
12937,First Pick Cotton,343.1,163.23,7.06,1,4.8,21.5,1,10,18,-1,3443.4,3443.4,1363.6000000000001,1508987690,-84.760698,31.186053
12938,First Pick Cotton,342.9,163.28,7.09,1,4.8,21.3,1,10.8,18,-1,3681,3681,1457.68,1508987690,-84.760705,31.186071
12939,First Pick Cotton,343.1,163.29,7.06,1,4.8,22.3,1,12.4,18,-1,4233.1,4233.1,1676.3200000000002,1508987690,-84.760712,31.18609
12940,First Pick Cotton,343.2,163.39,7.03,1,4.7,21.4,1,11.3,18,-1,3905.2,3905.2,1546.44,1508987690,-84.760718,31.186108
12941,First Pick Cotton,343.4,163.46,7.06,1,4.7,21.5,1,10.9,18,-1,3722.3,3722.3,1474.04,1508987690,-84.760725,31.186127
12942,First Pick Cotton,343.8,163.55,7.03,1,4.7,21.7,1,11.6,18,-1,4001.6,4001.6,1584.64,1508987690,-84.760731,31.186146
12943,First Pick Cotton,343.6,163.65,6.96,1,4.7,24.5,1,9.8,18,-1,3405.5,3405.5,1348.6000000000001,1508987690,-84.760737,31.186164
12944,First Pick Cotton,343.5,163.77,7.03,1,4.7,25.1,1,10.7,18,-1,3701.7,3701.7,1465.88,1508987690,-84.760744,31.186182
12945,First Pick Cotton,344.1,163.91,7,1,4.7,26,1,11,18,-1,3804.5,3804.5,1506.5600000000002,1508987700,-84.76075,31.186201
12946,First Pick Cotton,343.7,164.01,7.03,1,4.8,25.7,1,10.9,18,-1,3767,3767,1491.7200000000003,1508987700,-84.760756,31.186219
12947,First Pick Cotton,343.3,164.07,7,1,4.8,25.8,1,10,18,-1,3470.4,3470.4,1374.28,1508987700,-84.760763,31.186238
12948,First Pick Cotton,342.7,164.19,7,1,4.8,26.5,1,11.3,18,-1,3916.6,3916.6,1550.96,1508987700,-84.76077,31.186256
12949,First Pick Cotton,342.4,164.25,7.03,1,4.8,25.5,1,12.1,18,-1,4151.1,4151.1,1643.8400000000001,1508987700,-84.760777,31.186275
12950,First Pick Cotton,342.8,164.32,7.03,1,4.8,25.8,1,12.3,18,-1,4248.3,4248.3,1682.3200000000002,1508987700,-84.760783,31.186293
12951,First Pick Cotton,343.5,164.4,7.06,1,4.8,26,1,11.8,18,-1,4035.9,4035.9,1598.2,1508987700,-84.760789,31.186312
12952,First Pick Cotton,343.7,164.5,7.06,1,4.8,25.8,1,12.2,18,-1,4198.3,4198.3,1662.5200000000002,1508987700,-84.760795,31.18633
12953,First Pick Cotton,343.8,164.56,7.03,1,4.7,25.7,1,12.7,18,-1,4375.8,4375.8,1732.8400000000001,1508987700,-84.760802,31.186349
12954,First Pick Cotton,343.5,164.66,7.03,1,4.7,26,1,11.7,18,-1,4026.6,4026.6,1594.5600000000002,1508987700,-84.760808,31.186367
12955,First Pick Cotton,343.3,164.75,7.06,1,4.7,25.8,1,11.6,18,-1,3965.6,3965.6,1570.3600000000001,1508987710,-84.760815,31.186386
12956,First Pick Cotton,343.3,164.83,7.03,1,4.7,25.9,1,12.9,18,-1,4441.1,4441.1,1758.68,1508987710,-84.760821000000007,31.186404
12957,First Pick Cotton,343.2,164.9,7.06,1,4.8,25.2,1,13.5,18,-1,4620,4620,1829.5200000000002,1508987710,-84.760828,31.186423
12958,First Pick Cotton,343.5,164.94,7.06,1,4.8,26.4,1,8.3,18,-1,2852.5,2852.5,1129.6000000000001,1508987710,-84.760834,31.186442
12959,First Pick Cotton,343.6,165.02,7.03,1,4.8,25.2,1,8.7,18,-1,2996.4,2996.4,1186.6000000000001,1508987710,-84.76084,31.18646
12960,First Pick Cotton,343.3,165.08,7.03,1,4.8,26.4,1,11.9,18,-1,4085.1,4085.1,1617.68,1508987710,-84.760847,31.186479
12961,First Pick Cotton,343.4,165.14,7.03,1,4.7,26.3,1,12.3,18,-1,4225.5,4225.5,1673.3200000000002,1508987710,-84.760853,31.186497
12962,First Pick Cotton,343.4,165.29,7.03,1,4.7,25.8,1,12.4,18,-1,4272.6,4272.6,1691.96,1508987710,-84.76086,31.186516
12963,First Pick Cotton,343.3,165.32,7.03,1,4.7,24.7,1,12.6,18,-1,4331.8,4331.8,1715.4,1508987710,-84.760866,31.186534
12964,First Pick Cotton,343.1,165.36,7.03,1,4.7,25.7,1,11.7,18,-1,4045.6,4045.6,1602.04,1508987710,-84.760873,31.186553
12965,First Pick Cotton,342.8,165.44,7.06,1,4.8,26.3,1,11.1,18,-1,3793.3,3793.3,1502.16,1508987720,-84.76088,31.186571
12966,First Pick Cotton,343,165.48,7.09,1,4.8,25.3,1,11.2,18,-1,3832.9,3832.9,1517.8400000000001,1508987720,-84.760887,31.18659
12967,First Pick Cotton,343.7,165.51,7.03,1,4.8,26.2,1,11.8,18,-1,4057.7,4057.7,1606.88,1508987720,-84.760893,31.186608
12968,First Pick Cotton,343.7,165.6,7.09,1,4.7,25.3,1,12.4,18,-1,4230.1,4230.1,1675.1200000000001,1508987720,-84.760899,31.186627
12969,First Pick Cotton,344.2,165.64,7.06,1,4.7,25.2,1,12.7,18,-1,4337.4,4337.4,1717.6000000000001,1508987720,-84.760905,31.186646
12970,First Pick Cotton,344.2,165.67,7.03,1,4.7,24.7,1,11.4,18,-1,3933.2,3933.2,1557.5600000000002,1508987720,-84.760911,31.186664
12971,First Pick Cotton,343.9,165.64,7.06,1,4.7,25.4,1,11.1,18,-1,3818.2,3818.2,1512.04,1508987720,-84.760918,31.186683
12972,First Pick Cotton,343.4,165.6,7.13,1,4.8,24.8,1,12.1,18,-1,4112.5,4112.5,1628.5600000000002,1508987720,-84.760925,31.186702
12973,First Pick Cotton,342.9,165.6,7.06,1,4.8,24.9,1,9.1,18,-1,3127.6,3127.6,1238.5200000000002,1508987720,-84.760932,31.18672
12974,First Pick Cotton,342.9,165.54,7.06,1,4.8,24.9,1,10.4,18,-1,3550,3550,1405.8000000000002,1508987720,-84.760938,31.186739
12975,First Pick Cotton,343.2,165.48,7.06,1,4.8,25.6,1,11.1,18,-1,3819,3819,1512.3200000000002,1508987730,-84.760945,31.186757
12976,First Pick Cotton,343.3,165.44,7.09,1,4.8,24.1,1,10.4,18,-1,3553.1,3553.1,1407.04,1508987730,-84.760951,31.186776
12977,First Pick Cotton,343.8,165.4,7.06,1,4.8,24.3,1,11.8,18,-1,4044.2,4044.2,1601.48,1508987730,-84.760958,31.186795
12978,First Pick Cotton,344.1,165.33,7.09,1,4.8,25.5,1,10.2,18,-1,3492.2,3492.2,1382.92,1508987730,-84.760964,31.186813
12979,First Pick Cotton,344.1,165.24,7.13,1,4.8,24,1,10.7,18,-1,3638.6,3638.6,1440.88,1508987730,-84.76097,31.186832
12980,First Pick Cotton,343.3,165.11,7.03,1,4.7,25.2,1,10.3,18,-1,3536.2,3536.2,1400.3200000000002,1508987730,-84.760977,31.186851
12981,First Pick Cotton,343.2,165.03,7.09,1,4.7,23.9,1,11.1,18,-1,3790.8,3790.8,1501.16,1508987730,-84.760984,31.186869
12982,First Pick Cotton,342.5,164.94,7.09,1,4.7,21.5,1,10.8,18,-1,3696.8,3696.8,1463.92,1508987730,-84.760991,31.186888
12983,First Pick Cotton,342.9,164.83,7.06,1,4.7,21.7,1,10.3,18,-1,3535.6,3535.6,1400.1200000000001,1508987730,-84.760997,31.186906
12984,First Pick Cotton,343.2,164.62,7.16,1,4.8,21,1,10,18,-1,3392.4,3392.4,1343.4,1508987730,-84.761004,31.186925
12985,First Pick Cotton,343.4,164.33,7.09,1,4.8,20.8,1,9.7,18,-1,3323.7,3323.7,1316.2,1508987740,-84.76101,31.186944
12986,First Pick Cotton,343.2,164.04,7.13,1,4.8,18.1,1,10.5,18,-1,3579.4,3579.4,1417.48,1508987740,-84.761017,31.186963
12987,First Pick Cotton,342.5,163.63,7.16,1,4.8,18,1,9.6,18,-1,3233.6,3233.6,1280.5200000000002,1508987740,-84.761023,31.186982
12988,First Pick Cotton,342.9,163.05,7.13,1,4.8,19.5,1,8.3,18,-1,2832.3,2832.3,1121.5600000000002,1508987740,-84.76103,31.187
12989,First Pick Cotton,343.6,162.86,7.26,1,4.9,18.9,1,10,18,-1,3319.2,3319.2,1314.4,1508987740,-84.761036,31.18702
12990,First Pick Cotton,344.2,162.42,6.93,1,4.6,14.8,1,8.5,18,-1,2979.7,2979.7,1179.96,1508987740,-84.761042,31.187038
12991,First Pick Cotton,344.2,162.13,6.04,1,4.1,17.9,1,11,18,-1,4401.6,4401.6,1743.0400000000002,1508987740,-84.761047,31.187054
12992,First Pick Cotton,342.3,161.89,6.04,1,4.1,17.1,1,9.8,18,-1,3934.6,3934.6,1558.1200000000001,1508987740,-84.761054,31.18707
12993,First Pick Cotton,341.8,161.75,6.08,1,4.1,17.1,1,6.5,18,-1,2597.2,2597.2,1028.48,1508987740,-84.76106,31.187085
12994,First Pick Cotton,342.8,161.73,6.47,1,4.4,20.2,1,4.2,18,-1,1583.2,1583.2,626.96,1508987740,-84.761065,31.187103
12995,First Pick Cotton,343.6,162.07,6.8,1,4.7,22.2,1,5.1,18,-1,1816.1,1816.1,719.1600000000001,1508987750,-84.761071,31.187121
12996,First Pick Cotton,342.7,162.12,7.06,1,4.7,18.5,1,6.1,18,-1,2089.3,2089.3,827.3600000000001,1508987750,-84.761078,31.187139
12997,First Pick Cotton,343.9,162.04,6.9,1,4.7,23.8,1,8,18,-1,2814.4,2814.4,1114.5200000000002,1508987750,-84.761083,31.187157
12998,First Pick Cotton,343.9,162.25,7.03,1,4.7,21.3,1,9.6,18,-1,3293.3,3293.3,1304.1200000000001,1508987750,-84.761089,31.187176
12999,First Pick Cotton,343.9,162.41,6.93,1,4.7,21.3,1,9.1,18,-1,3189.1,3189.1,1262.88,1508987750,-84.761095,31.187194
13000,First Pick Cotton,343,162.68,6.9,1,4.6,23.1,1,9.9,18,-1,3482,3482,1378.88,1508987750,-84.761102,31.187212
13001,First Pick Cotton,343.5,162.96,6.9,1,4.6,22,1,8.3,18,-1,2911.9,2911.9,1153.1200000000001,1508987750,-84.761108,31.187231
13002,First Pick Cotton,343.4,163.28,6.93,1,4.6,22.1,1,10.2,18,-1,3547.2,3547.2,1404.68,1508987750,-84.761114,31.187249
13003,First Pick Cotton,342.9,163.55,6.96,1,4.7,22.7,1,8.3,18,-1,2899,2899,1148,1508987750,-84.761121,31.187267
13004,First Pick Cotton,342.4,163.65,6.96,1,4.7,22.9,1,8.1,18,-1,2823.1,2823.1,1117.96,1508987750,-84.761128,31.187285
13005,First Pick Cotton,342.1,163.68,6.96,1,4.7,21.9,1,9,18,-1,3121.2,3121.2,1236,1508987760,-84.761135,31.187304
13006,First Pick Cotton,342,163.69,7,1,4.7,22.5,1,9.7,18,-1,3339.2,3339.2,1322.3200000000002,1508987760,-84.761142,31.187322
13007,First Pick Cotton,342.2,163.59,7.06,1,4.7,21.1,1,10.7,18,-1,3658,3658,1448.6000000000001,1508987760,-84.761149,31.18734
13008,First Pick Cotton,342.5,163.45,7.03,1,4.8,22.3,1,10.6,18,-1,3652.4,3652.4,1446.3200000000002,1508987760,-84.761155,31.187359
13009,First Pick Cotton,343.7,163.38,7.13,1,4.8,20.2,1,10.8,18,-1,3665.5,3665.5,1451.5600000000002,1508987760,-84.761161,31.187378
13010,First Pick Cotton,344.4,163.28,7.16,1,4.8,19.3,1,11.3,18,-1,3816.4,3816.4,1511.3200000000002,1508987760,-84.761167,31.187397
13011,First Pick Cotton,344.1,162.98,7.13,1,4.8,20.7,1,10.3,18,-1,3496.3,3496.3,1384.5600000000002,1508987760,-84.761173,31.187416
13012,First Pick Cotton,343.5,162.86,7.13,1,4.7,20,1,10.7,18,-1,3619.9,3619.9,1433.48,1508987760,-84.76118,31.187434
13013,First Pick Cotton,343,162.7,7.13,1,4.7,19,1,10.8,18,-1,3677.5,3677.5,1456.3200000000002,1508987760,-84.761187,31.187453
13014,First Pick Cotton,342.8,162.52,7.16,1,4.7,19.1,1,10.3,18,-1,3474.4,3474.4,1375.8400000000001,1508987760,-84.761194,31.187472
13015,First Pick Cotton,343.1,162.25,7.13,1,4.7,20.2,1,9.6,18,-1,3258.3,3258.3,1290.28,1508987770,-84.761201,31.18749
13016,First Pick Cotton,343.2,162.01,7.13,1,4.8,20.6,1,9.8,18,-1,3312.9,3312.9,1311.92,1508987770,-84.761207,31.187509
13017,First Pick Cotton,344.1,161.79,7.26,1,4.8,17.7,1,9.5,18,-1,3163.3,3163.3,1252.68,1508987770,-84.761213,31.187528
13018,First Pick Cotton,344.2,161.41,7.03,1,4.8,20.8,1,10.2,18,-1,3502.8,3502.8,1387.1200000000001,1508987770,-84.761219,31.187547
13019,First Pick Cotton,343.8,161.24,7.16,1,4.7,19.3,1,7.8,18,-1,2624,2624,1039.1200000000001,1508987770,-84.761226,31.187566
13020,First Pick Cotton,342.9,161.07,7.19,1,4.7,17.1,1,9.4,18,-1,3171.4,3171.4,1255.88,1508987770,-84.761233,31.187585
13021,First Pick Cotton,342.5,160.8,7.06,1,4.7,19.2,1,9.1,18,-1,3134.4,3134.4,1241.2,1508987770,-84.76124,31.187603
13022,First Pick Cotton,343.8,160.63,7.16,1,4.8,18.4,1,9.6,18,-1,3259.7,3259.7,1290.8400000000001,1508987770,-84.761246,31.187622
13023,First Pick Cotton,343.5,160.43,7.09,1,4.8,19.4,1,11,18,-1,3754,3754,1486.5600000000002,1508987770,-84.761253,31.187641
13024,First Pick Cotton,343.6,160.26,7.09,1,4.7,19.8,1,9.9,18,-1,3394.4,3394.4,1344.2,1508987770,-84.761259,31.18766
13025,First Pick Cotton,343.8,160.08,7.06,1,4.7,20.1,1,9.6,18,-1,3294.6,3294.6,1304.64,1508987780,-84.761265,31.187678
13026,First Pick Cotton,344,159.92,7.06,1,4.7,19.5,1,11.1,18,-1,3814.5,3814.5,1510.5200000000002,1508987780,-84.761271,31.187697
13027,First Pick Cotton,343.7,159.68,7.03,1,4.7,20,1,11.6,18,-1,4004.6,4004.6,1585.8400000000001,1508987780,-84.761278,31.187715
13028,First Pick Cotton,343.5,159.59,7.09,1,4.7,19.7,1,12.8,18,-1,4361.7,4361.7,1727.2400000000002,1508987780,-84.761285,31.187734
13029,First Pick Cotton,343.7,159.4,7.09,1,4.8,19.8,1,13.1,18,-1,4469.2,4469.2,1769.8400000000001,1508987780,-84.761291,31.187753
13030,First Pick Cotton,343.8,159.25,7.03,1,4.8,19.5,1,10.9,18,-1,3747.2,3747.2,1483.92,1508987780,-84.761297,31.187771
13031,First Pick Cotton,343.3,159.13,7.03,1,4.8,19.4,1,10.6,18,-1,3646.3,3646.3,1443.92,1508987780,-84.761304,31.18779
13032,First Pick Cotton,342.7,158.95,7.03,1,4.8,19,1,9.2,18,-1,3174.1,3174.1,1256.92,1508987780,-84.761311,31.187808
13033,First Pick Cotton,342.7,158.8,7.06,1,4.8,20.1,1,9.7,18,-1,3339.9,3339.9,1322.6000000000001,1508987780,-84.761318,31.187827
13034,First Pick Cotton,343.4,158.68,7.03,1,4.7,19.6,1,8.7,18,-1,2986.6,2986.6,1182.68,1508987780,-84.761324,31.187845
13035,First Pick Cotton,343.4,158.58,7.03,1,4.7,19.8,1,10.8,18,-1,3719.2,3719.2,1472.8000000000002,1508987790,-84.76133,31.187864
13036,First Pick Cotton,343.4,158.49,7.03,1,4.7,19.4,1,8.2,18,-1,2834.7,2834.7,1122.5600000000002,1508987790,-84.761337,31.187882
13037,First Pick Cotton,343.4,158.36,7.06,1,4.7,19.1,1,7.2,18,-1,2472.5,2472.5,979.0799999999999,1508987790,-84.761343,31.187901
13038,First Pick Cotton,343.9,158.23,7.06,1,4.7,19.7,1,7.1,18,-1,2418,2418,957.5600000000001,1508987790,-84.761349,31.187919
13039,First Pick Cotton,344.1,158.15,6.96,1,4.7,19.2,1,6.9,18,-1,2394.8,2394.8,948.3200000000002,1508987790,-84.761355,31.187938
13040,First Pick Cotton,344,158.07,7,1,4.7,19.4,1,6,18,-1,2081.5,2081.5,824.28,1508987790,-84.761362,31.187957
13041,First Pick Cotton,343.8,157.97,7.03,1,4.7,19.4,1,5.4,18,-1,1850.8,1850.8,732.9200000000001,1508987790,-84.761368,31.187975
13042,First Pick Cotton,343.4,157.84,7.06,1,4.7,19.8,1,5.1,18,-1,1753.8,1753.8,694.52,1508987790,-84.761374,31.187993
13043,First Pick Cotton,343.4,157.8,7.03,1,4.7,20.2,1,5.9,18,-1,2026.2,2026.2,802.4000000000001,1508987790,-84.761381,31.188012
