OBJECTID,pointid,grid_code,POINT_X,POINT_Y
732,732,157,-84.76283122,31.19278585
733,733,157,-84.76280569,31.19278585
734,734,157,-84.76278016,31.19278585
735,735,157,-84.76275463,31.19278585
736,736,156,-84.7627291,31.19278585
737,737,156,-84.76270356,31.19278585
738,738,156,-84.76267803,31.19278585
739,739,156,-84.7626525,31.19278585
740,740,156,-84.76262697,31.19278585
741,741,156,-84.76260144,31.19278585
742,742,156,-84.76257591,31.19278585
743,743,156,-84.76255037,31.19278585
744,744,156,-84.76252484,31.19278585
745,745,156,-84.76249931,31.19278585
746,746,156,-84.76247378,31.19278585
747,747,156,-84.76244825,31.19278585
748,748,155,-84.76242272,31.19278585
749,749,155,-84.76239718,31.19278585
750,750,155,-84.76237165,31.19278585
751,751,155,-84.76234612,31.19278585
752,752,155,-84.76232059,31.19278585
753,753,155,-84.76229506,31.19278585
754,754,155,-84.76226953,31.19278585
755,755,155,-84.76224399,31.19278585
756,756,155,-84.76221846,31.19278585
757,757,155,-84.76219293,31.19278585
758,758,155,-84.7621674,31.19278585
759,759,155,-84.76214187,31.19278585
760,760,155,-84.76211634,31.19278585
761,761,155,-84.76209081,31.19278585
762,762,155,-84.76206527,31.19278585
763,763,155,-84.76203974,31.19278585
764,764,155,-84.76201421,31.19278585
765,765,155,-84.76198868,31.19278585
766,766,155,-84.76196315,31.19278585
767,767,155,-84.76193762,31.19278585
768,768,155,-84.76191208,31.19278585
769,769,155,-84.76188655,31.19278585
770,770,155,-84.76186102,31.19278585
771,771,155,-84.76183549,31.19278585
772,772,155,-84.76180996,31.19278585
773,773,155,-84.76178443,31.19278585
774,774,155,-84.76175889,31.19278585
775,775,155,-84.76173336,31.19278585
776,776,155,-84.76170783,31.19278585
777,777,155,-84.7616823,31.19278585
778,778,155,-84.76165677,31.19278585
779,779,155,-84.76163124,31.19278585
780,780,155,-84.7616057,31.19278585
781,781,155,-84.76158017,31.19278585
782,782,155,-84.76155464,31.19278585
783,783,155,-84.76152911,31.19278585
784,784,155,-84.76150358,31.19278585
785,785,155,-84.76147805,31.19278585
786,786,155,-84.76145251,31.19278585
787,787,155,-84.76142698,31.19278585
788,788,155,-84.76140145,31.19278585
789,789,155,-84.76137592,31.19278585
790,790,155,-84.76135039,31.19278585
791,791,155,-84.76132486,31.19278585
792,792,155,-84.76129932,31.19278585
793,793,155,-84.76127379,31.19278585
794,794,155,-84.76124826,31.19278585
795,795,155,-84.76122273,31.19278585
796,796,155,-84.7611972,31.19278585
797,797,155,-84.76117167,31.19278585
798,798,155,-84.76114613,31.19278585
799,799,155,-84.7611206,31.19278585
800,800,155,-84.76109507,31.19278585
801,801,155,-84.76106954,31.19278585
802,802,155,-84.76104401,31.19278585
803,803,155,-84.76101848,31.19278585
804,804,155,-84.76099294,31.19278585
805,805,156,-84.76096741,31.19278585
806,806,156,-84.76094188,31.19278585
807,807,156,-84.76091635,31.19278585
808,808,156,-84.76089082,31.19278585
809,809,156,-84.76086529,31.19278585
810,810,156,-84.76083975,31.19278585
811,811,156,-84.76081422,31.19278585
812,812,156,-84.76078869,31.19278585
813,813,156,-84.76076316,31.19278585
814,814,156,-84.76073763,31.19278585
815,815,156,-84.7607121,31.19278585
816,816,156,-84.76068656,31.19278585
817,817,156,-84.76066103,31.19278585
818,818,155,-84.7606355,31.19278585
819,819,155,-84.76060997,31.19278585
820,820,155,-84.76058444,31.19278585
821,821,155,-84.76055891,31.19278585
822,822,155,-84.76053337,31.19278585
823,823,155,-84.76050784,31.19278585
824,824,155,-84.76048231,31.19278585
825,825,155,-84.76045678,31.19278585
826,826,155,-84.76043125,31.19278585
827,827,155,-84.76040572,31.19278585
828,828,155,-84.76038018,31.19278585
829,829,155,-84.76035465,31.19278585
830,830,155,-84.76032912,31.19278585
831,831,155,-84.76030359,31.19278585
832,832,155,-84.76027806,31.19278585
833,833,155,-84.76025253,31.19278585
834,834,155,-84.760227,31.19278585
835,835,155,-84.76020146,31.19278585
836,836,155,-84.76017593,31.19278585
837,837,155,-84.7601504,31.19278585
838,838,155,-84.76012487,31.19278585
839,839,155,-84.76009934,31.19278585
840,840,155,-84.76007381,31.19278585
841,841,155,-84.76004827,31.19278585
842,842,155,-84.76002274,31.19278585
843,843,154,-84.75999721,31.19278585
844,844,154,-84.75997168,31.19278585
845,845,154,-84.75994615,31.19278585
846,846,154,-84.75992062,31.19278585
847,847,154,-84.75989508,31.19278585
848,848,154,-84.75986955,31.19278585
849,849,154,-84.75984402,31.19278585
850,850,158,-84.76318867,31.19276032
851,851,158,-84.76316313,31.19276032
852,852,158,-84.7631376,31.19276032
853,853,157,-84.76311207,31.19276032
854,854,157,-84.76308654,31.19276032
855,855,157,-84.76306101,31.19276032
856,856,157,-84.76303548,31.19276032
857,857,157,-84.76300994,31.19276032
858,858,157,-84.76298441,31.19276032
859,859,157,-84.76295888,31.19276032
860,860,157,-84.76293335,31.19276032
861,861,157,-84.76290782,31.19276032
862,862,157,-84.76288229,31.19276032
863,863,157,-84.76285675,31.19276032
864,864,157,-84.76283122,31.19276032
865,865,157,-84.76280569,31.19276032
866,866,157,-84.76278016,31.19276032
867,867,157,-84.76275463,31.19276032
868,868,157,-84.7627291,31.19276032
869,869,157,-84.76270356,31.19276032
870,870,157,-84.76267803,31.19276032
871,871,156,-84.7626525,31.19276032
872,872,156,-84.76262697,31.19276032
873,873,156,-84.76260144,31.19276032
874,874,156,-84.76257591,31.19276032
875,875,156,-84.76255037,31.19276032
876,876,156,-84.76252484,31.19276032
877,877,156,-84.76249931,31.19276032
878,878,156,-84.76247378,31.19276032
879,879,156,-84.76244825,31.19276032
880,880,156,-84.76242272,31.19276032
881,881,155,-84.76239718,31.19276032
882,882,155,-84.76237165,31.19276032
883,883,155,-84.76234612,31.19276032
884,884,155,-84.76232059,31.19276032
885,885,155,-84.76229506,31.19276032
886,886,155,-84.76226953,31.19276032
887,887,155,-84.76224399,31.19276032
888,888,155,-84.76221846,31.19276032
889,889,155,-84.76219293,31.19276032
890,890,155,-84.7621674,31.19276032
891,891,155,-84.76214187,31.19276032
892,892,155,-84.76211634,31.19276032
893,893,155,-84.76209081,31.19276032
894,894,155,-84.76206527,31.19276032
895,895,155,-84.76203974,31.19276032
896,896,155,-84.76201421,31.19276032
897,897,155,-84.76198868,31.19276032
898,898,155,-84.76196315,31.19276032
899,899,155,-84.76193762,31.19276032
900,900,155,-84.76191208,31.19276032
901,901,155,-84.76188655,31.19276032
902,902,155,-84.76186102,31.19276032
903,903,155,-84.76183549,31.19276032
904,904,155,-84.76180996,31.19276032
905,905,155,-84.76178443,31.19276032
906,906,155,-84.76175889,31.19276032
907,907,155,-84.76173336,31.19276032
908,908,155,-84.76170783,31.19276032
909,909,155,-84.7616823,31.19276032
910,910,155,-84.76165677,31.19276032
911,911,155,-84.76163124,31.19276032
912,912,155,-84.7616057,31.19276032
913,913,155,-84.76158017,31.19276032
914,914,155,-84.76155464,31.19276032
915,915,155,-84.76152911,31.19276032
916,916,155,-84.76150358,31.19276032
917,917,155,-84.76147805,31.19276032
918,918,155,-84.76145251,31.19276032
919,919,155,-84.76142698,31.19276032
920,920,155,-84.76140145,31.19276032
921,921,155,-84.76137592,31.19276032
922,922,155,-84.76135039,31.19276032
923,923,155,-84.76132486,31.19276032
924,924,155,-84.76129932,31.19276032
925,925,155,-84.76127379,31.19276032
926,926,156,-84.76124826,31.19276032
927,927,156,-84.76122273,31.19276032
928,928,156,-84.7611972,31.19276032
929,929,156,-84.76117167,31.19276032
930,930,156,-84.76114613,31.19276032
931,931,156,-84.7611206,31.19276032
932,932,156,-84.76109507,31.19276032
933,933,156,-84.76106954,31.19276032
934,934,156,-84.76104401,31.19276032
935,935,156,-84.76101848,31.19276032
936,936,156,-84.76099294,31.19276032
937,937,156,-84.76096741,31.19276032
938,938,156,-84.76094188,31.19276032
939,939,156,-84.76091635,31.19276032
940,940,156,-84.76089082,31.19276032
941,941,156,-84.76086529,31.19276032
942,942,156,-84.76083975,31.19276032
943,943,156,-84.76081422,31.19276032
944,944,156,-84.76078869,31.19276032
945,945,156,-84.76076316,31.19276032
946,946,156,-84.76073763,31.19276032
947,947,156,-84.7607121,31.19276032
948,948,156,-84.76068656,31.19276032
949,949,156,-84.76066103,31.19276032
950,950,156,-84.7606355,31.19276032
951,951,156,-84.76060997,31.19276032
952,952,155,-84.76058444,31.19276032
953,953,155,-84.76055891,31.19276032
954,954,155,-84.76053337,31.19276032
955,955,155,-84.76050784,31.19276032
956,956,155,-84.76048231,31.19276032
957,957,155,-84.76045678,31.19276032
958,958,155,-84.76043125,31.19276032
959,959,155,-84.76040572,31.19276032
960,960,155,-84.76038018,31.19276032
961,961,155,-84.76035465,31.19276032
962,962,155,-84.76032912,31.19276032
963,963,155,-84.76030359,31.19276032
964,964,155,-84.76027806,31.19276032
965,965,155,-84.76025253,31.19276032
966,966,155,-84.760227,31.19276032
967,967,155,-84.76020146,31.19276032
968,968,155,-84.76017593,31.19276032
969,969,155,-84.7601504,31.19276032
970,970,155,-84.76012487,31.19276032
971,971,155,-84.76009934,31.19276032
972,972,155,-84.76007381,31.19276032
973,973,155,-84.76004827,31.19276032
974,974,155,-84.76002274,31.19276032
975,975,154,-84.75999721,31.19276032
976,976,154,-84.75997168,31.19276032
977,977,154,-84.75994615,31.19276032
978,978,154,-84.75992062,31.19276032
979,979,154,-84.75989508,31.19276032
980,980,154,-84.75986955,31.19276032
981,981,154,-84.75984402,31.19276032
982,982,154,-84.75981849,31.19276032
983,983,159,-84.76329079,31.19273479
984,984,158,-84.76326526,31.19273479
985,985,158,-84.76323973,31.19273479
986,986,158,-84.7632142,31.19273479
987,987,158,-84.76318867,31.19273479
988,988,158,-84.76316313,31.19273479
989,989,158,-84.7631376,31.19273479
990,990,158,-84.76311207,31.19273479
991,991,158,-84.76308654,31.19273479
992,992,157,-84.76306101,31.19273479
993,993,157,-84.76303548,31.19273479
994,994,157,-84.76300994,31.19273479
995,995,157,-84.76298441,31.19273479
996,996,157,-84.76295888,31.19273479
997,997,157,-84.76293335,31.19273479
998,998,157,-84.76290782,31.19273479
999,999,157,-84.76288229,31.19273479
1000,1000,157,-84.76285675,31.19273479
1001,1001,157,-84.76283122,31.19273479
1002,1002,157,-84.76280569,31.19273479
1003,1003,157,-84.76278016,31.19273479
1004,1004,157,-84.76275463,31.19273479
1005,1005,157,-84.7627291,31.19273479
1006,1006,157,-84.76270356,31.19273479
1007,1007,157,-84.76267803,31.19273479
1008,1008,157,-84.7626525,31.19273479
1009,1009,156,-84.76262697,31.19273479
1010,1010,156,-84.76260144,31.19273479
1011,1011,156,-84.76257591,31.19273479
1012,1012,156,-84.76255037,31.19273479
1013,1013,156,-84.76252484,31.19273479
1014,1014,156,-84.76249931,31.19273479
1015,1015,156,-84.76247378,31.19273479
1016,1016,156,-84.76244825,31.19273479
1017,1017,156,-84.76242272,31.19273479
1018,1018,156,-84.76239718,31.19273479
1019,1019,156,-84.76237165,31.19273479
1020,1020,155,-84.76234612,31.19273479
1021,1021,155,-84.76232059,31.19273479
1022,1022,155,-84.76229506,31.19273479
1023,1023,155,-84.76226953,31.19273479
1024,1024,155,-84.76224399,31.19273479
1025,1025,155,-84.76221846,31.19273479
1026,1026,155,-84.76219293,31.19273479
1027,1027,155,-84.7621674,31.19273479
1028,1028,155,-84.76214187,31.19273479
1029,1029,155,-84.76211634,31.19273479
1030,1030,155,-84.76209081,31.19273479
1031,1031,155,-84.76206527,31.19273479
1032,1032,155,-84.76203974,31.19273479
1033,1033,155,-84.76201421,31.19273479
1034,1034,155,-84.76198868,31.19273479
1035,1035,155,-84.76196315,31.19273479
1036,1036,155,-84.76193762,31.19273479
1037,1037,155,-84.76191208,31.19273479
1038,1038,155,-84.76188655,31.19273479
1039,1039,155,-84.76186102,31.19273479
1040,1040,155,-84.76183549,31.19273479
1041,1041,155,-84.76180996,31.19273479
1042,1042,155,-84.76178443,31.19273479
1043,1043,155,-84.76175889,31.19273479
1044,1044,155,-84.76173336,31.19273479
1045,1045,155,-84.76170783,31.19273479
1046,1046,155,-84.7616823,31.19273479
1047,1047,155,-84.76165677,31.19273479
1048,1048,155,-84.76163124,31.19273479
1049,1049,155,-84.7616057,31.19273479
1050,1050,155,-84.76158017,31.19273479
1051,1051,155,-84.76155464,31.19273479
1052,1052,155,-84.76152911,31.19273479
1053,1053,155,-84.76150358,31.19273479
1054,1054,155,-84.76147805,31.19273479
1055,1055,155,-84.76145251,31.19273479
1056,1056,155,-84.76142698,31.19273479
1057,1057,155,-84.76140145,31.19273479
1058,1058,155,-84.76137592,31.19273479
1059,1059,155,-84.76135039,31.19273479
1060,1060,155,-84.76132486,31.19273479
1061,1061,156,-84.76129932,31.19273479
1062,1062,156,-84.76127379,31.19273479
1063,1063,156,-84.76124826,31.19273479
1064,1064,156,-84.76122273,31.19273479
1065,1065,156,-84.7611972,31.19273479
1066,1066,156,-84.76117167,31.19273479
1067,1067,156,-84.76114613,31.19273479
1068,1068,156,-84.7611206,31.19273479
1069,1069,156,-84.76109507,31.19273479
1070,1070,156,-84.76106954,31.19273479
1071,1071,156,-84.76104401,31.19273479
1072,1072,156,-84.76101848,31.19273479
1073,1073,156,-84.76099294,31.19273479
1074,1074,156,-84.76096741,31.19273479
1075,1075,156,-84.76094188,31.19273479
1076,1076,156,-84.76091635,31.19273479
1077,1077,156,-84.76089082,31.19273479
1078,1078,156,-84.76086529,31.19273479
1079,1079,156,-84.76083975,31.19273479
1080,1080,156,-84.76081422,31.19273479
1081,1081,156,-84.76078869,31.19273479
1082,1082,156,-84.76076316,31.19273479
1083,1083,156,-84.76073763,31.19273479
1084,1084,156,-84.7607121,31.19273479
1085,1085,156,-84.76068656,31.19273479
1086,1086,156,-84.76066103,31.19273479
1087,1087,156,-84.7606355,31.19273479
1088,1088,156,-84.76060997,31.19273479
1089,1089,156,-84.76058444,31.19273479
1090,1090,155,-84.76055891,31.19273479
1091,1091,155,-84.76053337,31.19273479
1092,1092,155,-84.76050784,31.19273479
1093,1093,155,-84.76048231,31.19273479
1094,1094,155,-84.76045678,31.19273479
1095,1095,155,-84.76043125,31.19273479
1096,1096,155,-84.76040572,31.19273479
1097,1097,155,-84.76038018,31.19273479
1098,1098,155,-84.76035465,31.19273479
1099,1099,155,-84.76032912,31.19273479
1100,1100,155,-84.76030359,31.19273479
1101,1101,155,-84.76027806,31.19273479
1102,1102,155,-84.76025253,31.19273479
1103,1103,155,-84.760227,31.19273479
1104,1104,155,-84.76020146,31.19273479
1105,1105,155,-84.76017593,31.19273479
1106,1106,155,-84.7601504,31.19273479
1107,1107,155,-84.76012487,31.19273479
1108,1108,155,-84.76009934,31.19273479
1109,1109,155,-84.76007381,31.19273479
1110,1110,155,-84.76004827,31.19273479
1111,1111,155,-84.76002274,31.19273479
1112,1112,154,-84.75999721,31.19273479
1113,1113,154,-84.75997168,31.19273479
1114,1114,154,-84.75994615,31.19273479
1115,1115,154,-84.75992062,31.19273479
1116,1116,154,-84.75989508,31.19273479
1117,1117,154,-84.75986955,31.19273479
1118,1118,154,-84.75984402,31.19273479
1119,1119,154,-84.75981849,31.19273479
1120,1120,154,-84.75979296,31.19273479
1121,1121,159,-84.76339292,31.19270926
1122,1122,159,-84.76336739,31.19270926
1123,1123,159,-84.76334186,31.19270926
1124,1124,159,-84.76331632,31.19270926
1125,1125,159,-84.76329079,31.19270926
1126,1126,159,-84.76326526,31.19270926
1127,1127,158,-84.76323973,31.19270926
1128,1128,158,-84.7632142,31.19270926
1129,1129,158,-84.76318867,31.19270926
1130,1130,158,-84.76316313,31.19270926
1131,1131,158,-84.7631376,31.19270926
1132,1132,158,-84.76311207,31.19270926
1133,1133,158,-84.76308654,31.19270926
1134,1134,158,-84.76306101,31.19270926
1135,1135,158,-84.76303548,31.19270926
1136,1136,158,-84.76300994,31.19270926
1137,1137,158,-84.76298441,31.19270926
1138,1138,158,-84.76295888,31.19270926
1139,1139,157,-84.76293335,31.19270926
1140,1140,157,-84.76290782,31.19270926
1141,1141,157,-84.76288229,31.19270926
1142,1142,157,-84.76285675,31.19270926
1143,1143,157,-84.76283122,31.19270926
1144,1144,157,-84.76280569,31.19270926
1145,1145,157,-84.76278016,31.19270926
1146,1146,157,-84.76275463,31.19270926
1147,1147,157,-84.7627291,31.19270926
1148,1148,157,-84.76270356,31.19270926
1149,1149,157,-84.76267803,31.19270926
1150,1150,157,-84.7626525,31.19270926
1151,1151,157,-84.76262697,31.19270926
1152,1152,156,-84.76260144,31.19270926
1153,1153,156,-84.76257591,31.19270926
1154,1154,156,-84.76255037,31.19270926
1155,1155,156,-84.76252484,31.19270926
1156,1156,156,-84.76249931,31.19270926
1157,1157,156,-84.76247378,31.19270926
1158,1158,156,-84.76244825,31.19270926
1159,1159,156,-84.76242272,31.19270926
1160,1160,156,-84.76239718,31.19270926
1161,1161,156,-84.76237165,31.19270926
1162,1162,156,-84.76234612,31.19270926
1163,1163,156,-84.76232059,31.19270926
1164,1164,156,-84.76229506,31.19270926
1165,1165,156,-84.76226953,31.19270926
1166,1166,156,-84.76224399,31.19270926
1167,1167,156,-84.76221846,31.19270926
1168,1168,156,-84.76219293,31.19270926
1169,1169,156,-84.7621674,31.19270926
1170,1170,156,-84.76214187,31.19270926
1171,1171,156,-84.76211634,31.19270926
1172,1172,156,-84.76209081,31.19270926
1173,1173,156,-84.76206527,31.19270926
1174,1174,156,-84.76203974,31.19270926
1175,1175,156,-84.76201421,31.19270926
1176,1176,156,-84.76198868,31.19270926
1177,1177,156,-84.76196315,31.19270926
1178,1178,156,-84.76193762,31.19270926
1179,1179,156,-84.76191208,31.19270926
1180,1180,156,-84.76188655,31.19270926
1181,1181,155,-84.76186102,31.19270926
1182,1182,155,-84.76183549,31.19270926
1183,1183,155,-84.76180996,31.19270926
